engine,scenario,accounts,overhead_us,threads,run,tps
LEAP,Zipf_1.2,1000,100,4,2,43157
LEAP,Zipf_1.2,1000,100,4,3,41948
LEAP,Zipf_1.2,1000,100,4,4,41878
LEAP,Zipf_1.2,1000,100,4,5,41910
LEAP,Zipf_1.2,1000,100,4,6,42727
LEAP,Zipf_1.2,1000,100,8,0,75110
LEAP,Zipf_1.2,1000,100,8,1,76602
LEAP,Zipf_1.2,1000,100,8,2,78307
LEAP,Zipf_1.2,1000,100,8,3,79314
LEAP,Zipf_1.2,1000,100,8,4,76860
LEAP,Zipf_1.2,1000,100,8,5,77574
LEAP,Zipf_1.2,1000,100,8,6,79847
LEAP,Zipf_1.2,1000,100,16,0,129757
LEAP,Zipf_1.2,1000,100,16,1,124000
LEAP,Zipf_1.2,1000,100,16,2,118004
LEAP,Zipf_1.2,1000,100,16,3,117867
LEAP,Zipf_1.2,1000,100,16,4,117984
LEAP,Zipf_1.2,1000,100,16,5,123347
LEAP,Zipf_1.2,1000,100,16,6,124389
Serial,Hotspot_50pct,1000,100,1,0,11664
Serial,Hotspot_50pct,1000,100,1,1,11671
Serial,Hotspot_50pct,1000,100,1,2,11665
Serial,Hotspot_50pct,1000,100,1,3,11656
Serial,Hotspot_50pct,1000,100,1,4,11660
Serial,Hotspot_50pct,1000,100,1,5,11665
Serial,Hotspot_50pct,1000,100,1,6,11670
LEAP-base,Hotspot_50pct,1000,100,1,0,11063
LEAP-base,Hotspot_50pct,1000,100,1,1,10365
LEAP-base,Hotspot_50pct,1000,100,1,2,10357
LEAP-base,Hotspot_50pct,1000,100,1,3,10356
LEAP-base,Hotspot_50pct,1000,100,1,4,10376
LEAP-base,Hotspot_50pct,1000,100,1,5,10377
LEAP-base,Hotspot_50pct,1000,100,1,6,10895
LEAP-base,Hotspot_50pct,1000,100,2,0,20646
LEAP-base,Hotspot_50pct,1000,100,2,1,21448
LEAP-base,Hotspot_50pct,1000,100,2,2,21346
LEAP-base,Hotspot_50pct,1000,100,2,3,21412
LEAP-base,Hotspot_50pct,1000,100,2,4,20662
LEAP-base,Hotspot_50pct,1000,100,2,5,21309
LEAP-base,Hotspot_50pct,1000,100,2,6,20600
LEAP-base,Hotspot_50pct,1000,100,4,0,43594
LEAP-base,Hotspot_50pct,1000,100,4,1,41474
LEAP-base,Hotspot_50pct,1000,100,4,2,41981
LEAP-base,Hotspot_50pct,1000,100,4,3,41665
LEAP-base,Hotspot_50pct,1000,100,4,4,41928
LEAP-base,Hotspot_50pct,1000,100,4,5,41932
LEAP-base,Hotspot_50pct,1000,100,4,6,43195
LEAP-base,Hotspot_50pct,1000,100,8,0,77493
LEAP-base,Hotspot_50pct,1000,100,8,1,79547
LEAP-base,Hotspot_50pct,1000,100,8,2,76224
LEAP-base,Hotspot_50pct,1000,100,8,3,81642
LEAP-base,Hotspot_50pct,1000,100,8,4,78744
LEAP-base,Hotspot_50pct,1000,100,8,5,77551
LEAP-base,Hotspot_50pct,1000,100,8,6,77656
LEAP-base,Hotspot_50pct,1000,100,16,0,114744
LEAP-base,Hotspot_50pct,1000,100,16,1,120080
LEAP-base,Hotspot_50pct,1000,100,16,2,131100
LEAP-base,Hotspot_50pct,1000,100,16,3,135603
LEAP-base,Hotspot_50pct,1000,100,16,4,135104
LEAP-base,Hotspot_50pct,1000,100,16,5,105930
LEAP-base,Hotspot_50pct,1000,100,16,6,135954
LEAP,Hotspot_50pct,1000,100,1,0,10365
LEAP,Hotspot_50pct,1000,100,1,1,10362
LEAP,Hotspot_50pct,1000,100,1,2,10372
LEAP,Hotspot_50pct,1000,100,1,3,10364
LEAP,Hotspot_50pct,1000,100,1,4,10385
LEAP,Hotspot_50pct,1000,100,1,5,10358
LEAP,Hotspot_50pct,1000,100,1,6,10353
LEAP,Hotspot_50pct,1000,100,2,0,21412
LEAP,Hotspot_50pct,1000,100,2,1,21334
LEAP,Hotspot_50pct,1000,100,2,2,21349
LEAP,Hotspot_50pct,1000,100,2,3,21155
LEAP,Hotspot_50pct,1000,100,2,4,20802
LEAP,Hotspot_50pct,1000,100,2,5,21166
LEAP,Hotspot_50pct,1000,100,2,6,20738
LEAP,Hotspot_50pct,1000,100,4,0,41703
LEAP,Hotspot_50pct,1000,100,4,1,41364
LEAP,Hotspot_50pct,1000,100,4,2,41462
LEAP,Hotspot_50pct,1000,100,4,3,41513
LEAP,Hotspot_50pct,1000,100,4,4,41657
LEAP,Hotspot_50pct,1000,100,4,5,42501
LEAP,Hotspot_50pct,1000,100,4,6,42430
LEAP,Hotspot_50pct,1000,100,8,0,76287
LEAP,Hotspot_50pct,1000,100,8,1,82104
LEAP,Hotspot_50pct,1000,100,8,2,78392
LEAP,Hotspot_50pct,1000,100,8,3,77397
LEAP,Hotspot_50pct,1000,100,8,4,77483
LEAP,Hotspot_50pct,1000,100,8,5,75607
LEAP,Hotspot_50pct,1000,100,8,6,79453
LEAP,Hotspot_50pct,1000,100,16,0,140360
LEAP,Hotspot_50pct,1000,100,16,1,138508
LEAP,Hotspot_50pct,1000,100,16,2,126762
LEAP,Hotspot_50pct,1000,100,16,3,117029
LEAP,Hotspot_50pct,1000,100,16,4,113594
LEAP,Hotspot_50pct,1000,100,16,5,126330
LEAP,Hotspot_50pct,1000,100,16,6,120746
Serial,Hotspot_90pct,1000,100,1,0,11664
Serial,Hotspot_90pct,1000,100,1,1,11665
Serial,Hotspot_90pct,1000,100,1,2,11670
Serial,Hotspot_90pct,1000,100,1,3,11662
Serial,Hotspot_90pct,1000,100,1,4,11662
Serial,Hotspot_90pct,1000,100,1,5,11659
Serial,Hotspot_90pct,1000,100,1,6,11662
LEAP-base,Hotspot_90pct,1000,100,1,0,10366
LEAP-base,Hotspot_90pct,1000,100,1,1,10338
LEAP-base,Hotspot_90pct,1000,100,1,2,10363
LEAP-base,Hotspot_90pct,1000,100,1,3,11140
LEAP-base,Hotspot_90pct,1000,100,1,4,10371
LEAP-base,Hotspot_90pct,1000,100,1,5,10367
LEAP-base,Hotspot_90pct,1000,100,1,6,10387
LEAP-base,Hotspot_90pct,1000,100,2,0,21427
LEAP-base,Hotspot_90pct,1000,100,2,1,21157
LEAP-base,Hotspot_90pct,1000,100,2,2,20671
LEAP-base,Hotspot_90pct,1000,100,2,3,21179
LEAP-base,Hotspot_90pct,1000,100,2,4,20812
LEAP-base,Hotspot_90pct,1000,100,2,5,21424
LEAP-base,Hotspot_90pct,1000,100,2,6,20653
LEAP-base,Hotspot_90pct,1000,100,4,0,42567
LEAP-base,Hotspot_90pct,1000,100,4,1,42424
LEAP-base,Hotspot_90pct,1000,100,4,2,42112
LEAP-base,Hotspot_90pct,1000,100,4,3,42414
LEAP-base,Hotspot_90pct,1000,100,4,4,41917
LEAP-base,Hotspot_90pct,1000,100,4,5,41111
LEAP-base,Hotspot_90pct,1000,100,4,6,42013
LEAP-base,Hotspot_90pct,1000,100,8,0,78177
LEAP-base,Hotspot_90pct,1000,100,8,1,79584
LEAP-base,Hotspot_90pct,1000,100,8,2,79313
LEAP-base,Hotspot_90pct,1000,100,8,3,75448
LEAP-base,Hotspot_90pct,1000,100,8,4,80246
LEAP-base,Hotspot_90pct,1000,100,8,5,78361
LEAP-base,Hotspot_90pct,1000,100,8,6,78598
LEAP-base,Hotspot_90pct,1000,100,16,0,120014
LEAP-base,Hotspot_90pct,1000,100,16,1,114489
LEAP-base,Hotspot_90pct,1000,100,16,2,128141
LEAP-base,Hotspot_90pct,1000,100,16,3,124323
LEAP-base,Hotspot_90pct,1000,100,16,4,126211
LEAP-base,Hotspot_90pct,1000,100,16,5,109064
LEAP-base,Hotspot_90pct,1000,100,16,6,119931
LEAP,Hotspot_90pct,1000,100,1,0,10817
LEAP,Hotspot_90pct,1000,100,1,1,10741
LEAP,Hotspot_90pct,1000,100,1,2,11103
LEAP,Hotspot_90pct,1000,100,1,3,11091
LEAP,Hotspot_90pct,1000,100,1,4,11123
LEAP,Hotspot_90pct,1000,100,1,5,11073
LEAP,Hotspot_90pct,1000,100,1,6,10823
LEAP,Hotspot_90pct,1000,100,2,0,21044
LEAP,Hotspot_90pct,1000,100,2,1,21882
LEAP,Hotspot_90pct,1000,100,2,2,20690
LEAP,Hotspot_90pct,1000,100,2,3,20566
LEAP,Hotspot_90pct,1000,100,2,4,21106
LEAP,Hotspot_90pct,1000,100,2,5,20649
LEAP,Hotspot_90pct,1000,100,2,6,21394
LEAP,Hotspot_90pct,1000,100,4,0,40897
LEAP,Hotspot_90pct,1000,100,4,1,43032
LEAP,Hotspot_90pct,1000,100,4,2,40904
LEAP,Hotspot_90pct,1000,100,4,3,41133
LEAP,Hotspot_90pct,1000,100,4,4,41180
LEAP,Hotspot_90pct,1000,100,4,5,42298
LEAP,Hotspot_90pct,1000,100,4,6,41576
LEAP,Hotspot_90pct,1000,100,8,0,75433
LEAP,Hotspot_90pct,1000,100,8,1,76608
LEAP,Hotspot_90pct,1000,100,8,2,78806
LEAP,Hotspot_90pct,1000,100,8,3,77245
LEAP,Hotspot_90pct,1000,100,8,4,79023
LEAP,Hotspot_90pct,1000,100,8,5,79416
LEAP,Hotspot_90pct,1000,100,8,6,83117
LEAP,Hotspot_90pct,1000,100,16,0,113868
LEAP,Hotspot_90pct,1000,100,16,1,114863
LEAP,Hotspot_90pct,1000,100,16,2,121400
LEAP,Hotspot_90pct,1000,100,16,3,119445
LEAP,Hotspot_90pct,1000,100,16,4,120186
LEAP,Hotspot_90pct,1000,100,16,5,126311
LEAP,Hotspot_90pct,1000,100,16,6,131426
